,doi,title,authors,year,publicationName,url,citedby-count
21,10.1109/TVCG.2021.3114786,Scope2Screen: Focus+Context Techniques for Pathology Tumor Assessment in Multivariate Image Data,Jessup J.,1 January 2022,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85119610685,6
22,10.1109/TVCG.2021.3114867,EVis: Visually Analyzing Environmentally Driven Events,Feng T.,1 January 2022,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85118662497,1
23,10.1109/TVCG.2021.3114832,TacticFlow: Visual Analytics of Ever-Changing Tactics in Racket Sports,Wu J.,1 January 2022,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85118562120,17
24,10.1109/TVCG.2020.2985923,AgentVis: Visual Analysis of Agent Behavior with Hierarchical Glyphs,Rees D.,1 September 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85111747896,0
25,10.1109/TVCG.2019.2950932,Expressive Authoring of Node-Link Diagrams with Graphies,Romat H.,1 April 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85102025940,4
26,10.1109/TVCG.2020.3030450,Shared surfaces and spaces: Collaborative data visualisation in a co-located immersive environment,Lee B.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85100443566,60
27,10.1109/TVCG.2020.3030394,Direct volume rendering with nonparametric models of uncertainty,Athawale T.M.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85100430760,3
28,10.1109/TVCG.2020.3030420,Visual Neural Decomposition to Explain Multivariate Data Sets,Knittel J.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85100420322,3
29,10.1109/TVCG.2020.3030460,Personal augmented reality for information visualization on large interactive displays,Reipschlager P.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85100409855,58
30,10.1109/TVCG.2020.3030405,Insights from Experiments with Rigor in an EvoBio Design Study,Rogers J.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85100396270,8
31,10.1109/TVCG.2020.3030473,Data-driven space-filling curves,Zhou L.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85100393775,11
32,10.1109/TVCG.2020.3028889,A Visual Analytics Framework for Reviewing Multivariate Time-Series Data with Dimensionality Reduction,Fujiwara T.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85100385023,22
33,10.1109/TVCG.2020.3030466,"Uncertainty in continuous scatterplots, continuous parallel coordinates, and fibers",Zheng B.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85100379996,2
34,10.1109/TVCG.2020.3030410,Revisiting the Modifiable Areal Unit Problem in Deep Traffic Prediction with Visual Analytics,Zeng W.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85100330212,21
35,10.1109/TVCG.2020.3030379,Visual Analysis of Large Multivariate Scattered Data using Clustering and Probabilistic Summaries,Rapp T.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85098775812,4
36,10.1109/TVCG.2020.3029412,A Bayesian cognition approach for belief updating of correlation judgement through uncertainty visualizations,Karduni A.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85098754325,11
37,10.1109/TVCG.2020.3030371,Responsive Matrix Cells: A Focus+Context Approach for Exploring and Editing Multivariate Graphs,Horak T.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85096913094,14
38,10.1109/TVCG.2020.3030346,V2V: A Deep Learning Approach to Variable-to-Variable Selection and Translation for Multivariate Time-Varying Data,Han J.,February 2021,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85092267931,21
39,10.1109/TVCG.2019.2921541,Visualization and Outlier Detection for Multivariate Elastic Curve Data,Xie W.,1 November 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85092427745,8
40,10.1109/TVCG.2019.2895642,Taxonomizer: Interactive Construction of Fully Labeled Hierarchical Groupings from Attributes of Multivariate Data,Mahmood S.,1 September 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85088881827,5
41,10.1109/TVCG.2018.2867488,Feature Level-Sets: Generalizing Iso-Surfaces to Multi-Variate Data,Jankowai J.,1 February 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85052841941,11
42,10.1109/TVCG.2019.2934397,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Brehmer M.,January 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85075734006,37
43,10.1109/TVCG.2019.2934255,Tsr-Tvd: Temporal super-resolution for time-varying data analysis and visualization,Han J.,January 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85075637808,47
44,10.1109/TVCG.2019.2934260,Artifact-based rendering: Harnessing natural and traditional visual media for more expressive and engaging 3d visualizations,Johnson S.,January 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85075636726,17
45,10.1109/TVCG.2019.2934812,Uncertainty-Aware Principal Component Analysis,Gortler J.,January 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85075631925,20
46,10.1109/TVCG.2019.2934613,CloudDet: Interactive visual analysis of anomalous performances in cloud computing systems,Xu K.,January 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85075630214,22
47,10.1109/TVCG.2019.2934807,A Comparison of Visualizations for Identifying Correlation over Space and Time,Peña-Araya V.,January 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85075622013,16
48,10.1109/TVCG.2019.2934669,Exploranative Code Quality Documents,Mumtaz H.,January 2020,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85075600970,15
49,10.1109/TVCG.2018.2850781,Decal-Lenses: Interactive Lenses on Surfaces for Multivariate Visualization,Rocha A.,1 August 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85049140124,10
50,10.1109/TVCG.2019.2903956,Relaxing Dense Scatter Plots with Pixel-Based Mappings,Raidou R.G.,1 June 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85065448846,6
51,10.1109/TVCG.2018.2825424,StreamStory: Exploring Multivariate Time Series on Multiple Scales,Stopar L.,1 April 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85045729976,26
52,10.1109/TVCG.2018.2817557,Precision Risk Analysis of Cancer Therapy with Interactive Nomograms and Survival Plots,Marai G.E.,1 April 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85044309977,23
53,10.1109/TVCG.2018.2811488,Lineage: Visualizing multivariate clinical data in genealogy graphs,Nobre C.,1 March 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85043386395,23
54,10.1109/TVCG.2018.2808969,Smart brushing for parallel coordinates,Roberts R.C.,1 March 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85042712956,23
55,10.1109/TVCG.2018.2803829,Using dashboard networks to visualize multiple patient histories: A design study on post-operative prostate cancer,Bernard J.,1 March 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85041521927,28
56,10.1109/TVCG.2018.2808489,ColorMap<sup>ND</sup>: A data-driven approach and tool for mapping multivariate data to color,Cheng S.,1 February 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85042695597,21
57,10.1109/TVCG.2018.2865043,RegressionExplorer: Interactive Exploration of Logistic Regression Models with Subgroup Analysis,Dingen D.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85053315604,35
58,10.1109/TVCG.2018.2865149,Juniper: A tree+table approach to multivariate graph visualization,Nobre C.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85052891279,23
59,10.1109/TVCG.2018.2865193,Visualizing Uncertain Tropical Cyclone Predictions using Representative Samples from Ensembles of Forecast Tracks,Liu L.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85052700762,41
60,10.1109/TVCG.2018.2865151,"Graphicle: Exploring units, networks, and context in a blended visualization approach",Major T.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85052655812,10
61,10.1109/TVCG.2018.2865118,Shape-preserving Star Coordinates,Molchanov V.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85052653980,5
62,10.1109/TVCG.2018.2865235,"Multiple coordinated views at large displays for multiple users: Empirical findings on user behavior, movements, and distances",Langner R.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85052634149,41
63,10.1109/TVCG.2018.2864909,Hypothetical Outcome Plots Help Untrained Observers Judge Trends in Ambiguous Data,Kale A.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85052631973,58
64,10.1109/TVCG.2018.2865041,ForVizor: Visualizing Spatio-Temporal Team Formations in Soccer,Wu Y.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85052621848,74
65,10.1109/TVCG.2018.2864801,CoDDA: A Flexible Copula-based Distribution Driven Analysis Framework for Large-Scale Multivariate Data,Hazarika S.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85051833833,15
66,10.1109/TVCG.2018.2864808,Exploring Time-Varying Multivariate Volume Data Using Matrix of Isosurface Similarity Maps,Tao J.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85051821006,13
67,10.1109/TVCG.2018.2864844,A visual analytics framework for spatiotemporal trade network analysis,Wang H.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85051811062,15
68,10.1109/TVCG.2018.2864841,A Declarative Grammar of Flexible Volume Visualization Pipelines,Shih M.,January 2019,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85051777755,6
69,10.1109/TVCG.2017.2765330,Cartogram Visualization for Bivariate Geo-Statistical Data,Nusrat S.,1 October 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85032432347,12
70,10.1109/TVCG.2017.2754480,Cluster-Based Visual Abstraction for Multivariate Scatterplots,Liao H.,1 September 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85030643410,21
71,10.1109/TVCG.2017.2705189,The LloydRelaxer: An Approach to Minimize Scaling Effects for Multivariate Projections,Lehmann D.,1 August 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85049437060,3
72,10.1109/TVCG.2017.2698041,Indexed-Points Parallel Coordinates Visualization of Multivariate Correlations,Zhou L.,1 June 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85046662656,19
73,10.1109/TVCG.2017.2745298,TACO: Visualizing Changes in Tables over Time,Niederer C.,January 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85028731723,24
74,10.1109/TVCG.2017.2744159,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views,Shen Q.,January 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85028724349,63
75,10.1109/TVCG.2017.2745278,"Exploring Multivariate Event Sequences Using Rules, Aggregations, and Selections",Cappers B.C.M.,January 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85028710029,53
76,10.1109/TVCG.2017.2743938,The Topology ToolKit,Tierny J.,January 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85028706951,94
77,10.1109/TVCG.2017.2744099,Uncertainty Visualization Using Copula-Based Analysis in Mixed Distribution Models,Hazarika S.,January 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85028699073,31
78,10.1109/TVCG.2017.2744019,VisTiles: Coordinating and Combining Co-located Mobile Devices for Visual Data Exploration,Langner R.,January 2018,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85028691981,48
79,10.1109/TVCG.2016.2610422,A Survey on Visual Approaches for Analyzing Scientific Literature and Patents,Federico P.,1 September 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85027016560,60
80,10.1109/TVCG.2016.2570215,Fast and exact fiber surfaces for tetrahedral meshes,Klacansky P.,July 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/85021740932,17
81,10.1109/TVCG.2016.2598479,A Visual Analytics Approach for Categorical Joint Distribution Reconstruction from Marginal Projections,Xie C.,January 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84999287762,16
82,10.1109/TVCG.2016.2599017,Jacobi Fiber Surfaces for Bivariate Reeb Space Computation,Tierny J.,January 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84999266705,25
83,10.1109/TVCG.2016.2598866,Decal-Maps: Real-Time Layering of Decals on Surfaces for Multivariate Visualization,Rocha A.,January 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84999264524,22
84,10.1109/TVCG.2016.2598586,Exploring the Possibilities of Embedding Heterogeneous Data Attributes in Familiar Visualizations,Loorak M.H.,January 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84999176910,16
85,10.1109/TVCG.2016.2598587,Screenit: Visual Analysis of Cellular Screens,Dinkla K.,January 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84999154629,6
86,10.1109/TVCG.2016.2599049,GlyphLens: View-Dependent Occlusion Management in the Interactive Glyph Visualization,Tong X.,January 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84999143801,22
87,10.1109/TVCG.2016.2599040,Direct Multifield Volume Ray Casting of Fiber Surfaces,Wu K.,January 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84999143315,9
88,10.1109/TVCG.2016.2598694,Gaussian Cubes: Real-Time Modeling for Visual Exploration of Large Multidimensional Datasets,Wang Z.,January 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84999114943,49
89,10.1109/TVCG.2016.2598797,Patterns and Sequences: Interactive Exploration of Clickstreams to Understand Common Visitor Paths,Liu Z.,January 2017,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84998546854,88
90,10.1109/TVCG.2015.2505305,PeakVizor: Visual Analytics of Peaks in Video Clickstreams from Massive Open Online Courses,Chen Q.,1 October 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84985911944,55
91,10.1109/TVCG.2016.2534558,Visual Analysis of Cloud Computing Performance Using Behavioral Lines,Muelder C.,1 June 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84968807649,30
92,10.1109/TVCG.2015.2466992,"Evaluation of Parallel Coordinates: Overview, Categorization and Guidelines for Future Research",Johansson J.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84947104844,116
93,10.1109/TVCG.2015.2467433,Interactive Visualization for Singular Fibers of Functions f : R<sup>3</sup> → R<sup>2</sup>,Sakurai D.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84947093444,6
94,10.1109/TVCG.2015.2467324,A comparative study between RadViz and Star Coordinates,Rubio-Sánchez M.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84947087864,52
95,10.1109/TVCG.2015.2467431,Association Analysis for Visual Exploration of Multivariate Scientific Data Sets,Liu X.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84947081327,37
96,10.1109/TVCG.2015.2467671,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,Kay M.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84946607177,69
97,10.1109/TVCG.2015.2467553,Temporal MDS Plots for Analysis of Multivariate Data,Jäckle D.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84946607160,64
98,10.1109/TVCG.2015.2467204,Streamline Variability Plots for Characterizing the Uncertainty in Vector Field Ensembles,Ferstl F.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84946606226,94
99,10.1109/TVCG.2015.2467153,Visualization-by-Sketching: An Artist's Interface for Creating Multivariate Time-Varying Data Visualizations,Schroeder D.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84946600408,22
100,10.1109/TVCG.2015.2468093,Effective Visualization of Temporal Ensembles,Hao L.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84946600384,34
101,10.1109/TVCG.2015.2467199,Visualizing Multiple Variables Across Scale and Geography,Goodwin S.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84946595470,41
102,10.1109/TVCG.2015.2467872,Orientation-Enhanced Parallel Coordinate Plots,Raidou R.G.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84946594541,23
103,10.1109/TVCG.2015.2467931,The Visual Causality Analyst: An Interactive Interface for Causal Reasoning,Wang J.,31 January 2016,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84946593560,53
104,10.1109/TVCG.2015.2424889,A Task Taxonomy for Temporal Graph Visualisation,Kerracher N.,1 October 2015,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84941121474,46
105,10.1109/TVCG.2015.2413786,Learning visualizations by analogy: Promoting visual literacy through visualization morphing,Ruchikachorn P.,1 September 2015,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84938678732,46
106,10.1109/TVCG.2013.265,Glyph-Based Video Visualization for Semen Analysis,Duffy B.,1 August 2015,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84936759284,19
107,10.1109/TVCG.2014.2350494,Visual correlation analysis of numerical and categorical data on the correlation map,Zhang Z.,1 February 2015,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84920822253,62
108,10.1109/TVCG.2014.2346258,Axis calibration for improving data attribute estimation in star coordinates plots,Rubio-Sánchez M.,31 December 2014,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84910096886,22
109,10.1109/TVCG.2014.2346351,Boundary aware reconstruction of scalar fields,Lindholm S.,31 December 2014,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84910089324,8
110,10.1109/TVCG.2014.2346265,Attribute signatures: Dynamic visual summaries for analyzing multivariate geographical data,Turkay C.,31 December 2014,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84910037734,46
111,10.1109/TVCG.2014.2346898,Visual analysis of public utility service problems in a metropolis,Zhang J.,31 December 2014,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84910027184,33
112,10.1109/TVCG.2014.2346447,Decomposition and simplification of multivariate data using Pareto sets,Huettenberger L.,31 December 2014,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84909580066,13
113,10.1109/TVCG.2013.269,Joint contour nets,Carr H.,August 2014,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84904312270,51
114,10.1109/TVCG.2013.101,A structure-based distance metric for high-dimensional space exploration with multidimensional scaling,Lee J.H.,March 2014,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84897413731,39
115,10.1109/TVCG.2013.220,Visual analysis of higher-order conjunctive relationships in multidimensional data using a hypergraph query system,Shadoan R.,2013,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84886715931,15
116,10.1109/TVCG.2013.180,Noise-based volume rendering for the visualization of multivariate volumetric data,Khlebnikov R.,2013,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84886702194,16
117,10.1109/TVCG.2013.178,MotionExplorer: Exploratory search in human motion capture data based on hierarchical aggregation,Bernard J.,2013,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84886701424,86
118,10.1109/TVCG.2013.160,Gplom: The generalized plot matrix for visualizing multidimensional multivariate data,Im J.,2013,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84886677128,8
119,10.1109/TVCG.2013.146,Decision exploration lab: A visual analytics solution for decision management,Broeksema B.,2013,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84886676354,13
120,10.1109/TVCG.2013.182,Orthographic star coordinates,Lehmann D.,2013,IEEE Transactions on Visualization and Computer Graphics,https://api.elsevier.com/content/abstract/scopus_id/84886659362,44
